objectid,pre_dir_tx,pre_type_t,name_tx,suf_type_t,suf_dir_tx,suffix_tx,full_name,new_nm_id,globalid,str_nm_id,usps_name
460788,,,PIEDMONT,CT,,,PIEDMONT CT,717186,6d642829-ab95-4cff-bc0d-c018e5c4cada,1551,PIEDMONT CT
460789,,,CARO,ST,,,CARO ST,713118,d7af70ba-2ae4-4b1c-b109-6a0f44ffbb8e,354,CARO ST
460790,,,DIGHTON,ST,,,DIGHTON ST,685090,90e4b5ac-3f00-4f6e-b1f9-34ee2a0ff39c,573,DIGHTON ST
460791,,,DREXEL,ST,,,DREXEL ST,609283,c03d6cc3-0d3b-4576-a40e-e28943ee2ad3,603,DREXEL ST
460792,,,VICTORIA,AVE,,,VICTORIA AVE,757079,0c2852f8-681d-4643-8ec4-3d778e6d50c3,1998,VICTORIA AVE
460793,,,FAIRFIELD,ST,,,FAIRFIELD ST,675184,b99aed52-7269-42ea-b654-37761a295af4,709,FAIRFIELD ST
460794,,,COBURN,AVE,,,COBURN AVE,859215,53966d51-eb9a-42db-abbf-5e1337008a4c,449,COBURN AVE
460795,,,RED WING,LN,,,RED WING LN,687326,cbe8e6be-2e9f-49a3-84c3-8f5a122a2b4e,1637,RED WING LN
460796,,,KATAHDIN,ST,,,KATAHDIN ST,775468,d5f46b38-a454-4bd0-8651-e390a799e312,1075,KATAHDIN ST
460797,,,ISLAND,RD,,,ISLAND RD,658090,3efadbe5-ee0b-4500-8bd6-5aa879251e45,1034,ISLAND RD
460798,,,MONTAGUE,ST,,,MONTAGUE ST,639148,08b23dbc-287e-47f3-9b47-9d6898969c38,1349,MONTAGUE ST
460799,,,OLD LINCOLN,ST,,,OLD LINCOLN ST,756246,e3f9f0e9-fe2f-4b86-91e9-a251da25fbb5,1468,OLD LINCOLN ST
460800,,,BUCKINGHAM,ST,,,BUCKINGHAM ST,783298,4a00f16f-82bb-4aa8-88f8-373a71884462,311,BUCKINGHAM RD
460801,,,BLAINE,AVE,,,BLAINE AVE,622126,39059623-d22c-4b5e-8281-4968086f12cc,235,BLAINE AVE
460802,,,ANSONIA,RD,,,ANSONIA RD,858277,3e5a18cc-bac3-45c3-a1c5-90e16cd9a2d5,69,ANSONIA RD
460803,,,ANTOINE,ST,,,ANTOINE ST,624093,5e0120fd-0aac-4871-ae77-f56d8926b796,70,ANTOINE ST
460804,,,APOLLO,RD,,,APOLLO RD,696311,0f9d3bfa-8ad3-474f-9013-9c6ad6831c43,71,APOLLO RD
460805,,,APRICOT,ST,,,APRICOT ST,589134,a522bf95-a854-4649-9336-76455509f718,72,APRICOT ST
460806,,,APTHORP,ST,,,APTHORP ST,784460,ab8e62bb-8d5f-4dfd-954e-9fe03826d55d,73,APTHORP ST
460807,,,ARAPAHO,RD,,,ARAPAHO RD,716377,2fdd79a4-f96f-4233-a78b-c045a262cbbf,74,ARAPAHO RD
460808,,,ARARAT,ST,,,ARARAT ST,721397,30acc1a6-2c86-4382-8757-e5676f6627e6,75,ARARAT ST
460809,,,ARBOR VITAE,ST,,,ARBOR VITAE ST,647144,11f19a0a-160f-479d-a8a1-2b8f3da280e1,76,ARBOR VITAE ST
460810,,,ARBORETUM,DR,,,ARBORETUM DR,730070,5849b679-d4d9-4887-afed-f32cd720e6df,77,ARBORETUM DR
460811,,,ARBORWOOD,DR,,,ARBORWOOD DR,827155,98be3de6-68de-4d53-95f3-bb25ff69a611,78,ARBORWOOD DR
460812,,,ARBUTUS,RD,,,ARBUTUS RD,782400,cf9f75f7-3b22-4815-ad15-c41fe6491fb3,79,ARBUTUS RD
460813,,,ARBUTUS,ST,,,ARBUTUS ST,838137,1905b1e3-9927-4403-b485-2609a723c310,80,ARBUTUS ST
460814,,,ARCADIA,ST,,,ARCADIA ST,851151,19fee129-11f7-4844-9f54-f1bedad32c1e,81,ARCADIA ST
460815,,,ARCTIC,ST,,,ARCTIC ST,770198,b90a7b11-273c-412b-a808-5c065c0416f8,82,ARCTIC ST
460816,,,ARDEN,CT,,,ARDEN CT,771410,24dd6a9b-3a1c-48cc-a42d-aa232c703cc1,83,ARDEN CT
460817,,,ARDEN,RD,,,ARDEN RD,771409,23d249f4-99d6-4412-a6a5-d987db0604af,84,ARDEN RD
460818,,,ARDMORE,RD,,,ARDMORE RD,698299,e9564e02-ec50-4321-8eb4-9f898bb50e1f,85,ARDMORE RD
460819,,,ARENA,ST,,,ARENA ST,765417,eca59a92-813d-4a52-a6bf-d394a2d3f02b,86,ARENA ST
460820,,,ARLETTA,AVE,,,ARLETTA AVE,611249,ced68c2d-ce00-487a-ad66-2417e6f06e78,87,ARLETTA AVE
460821,,,ARLINE,ST,,,ARLINE ST,752097,70a8fa14-462b-4d76-9afe-d3499d48ccb9,88,ARLINE ST
460822,,,ARLINGTON,ST,,,ARLINGTON ST,766169,0c1bc547-7220-46a7-a001-8eb93c13c162,89,ARLINGTON ST
460823,,,ARMANDALE,ST,,,ARMANDALE ST,599130,dc2264ac-966c-452d-a5a5-5ace8c10d0f4,90,ARMANDALE ST
460824,,,ARMORY,ST,,,ARMORY ST,711151,81977ff0-3206-44e5-a969-1d4f70fa993d,91,ARMORY ST
460825,,,ARNOLD,RD,,,ARNOLD RD,754032,8dbb05e7-ff56-439a-9565-ea280385ef85,92,ARNOLD RD
460826,,,AROOSTOOK,ST,,,AROOSTOOK ST,766462,f499ff65-9c03-4cf5-ad5b-37dceaf7634c,93,AROOSTOOK ST
460827,,,RUTHVEN,AVE,,,RUTHVEN AVE,737310,e7ce6e38-d112-4b72-b0ec-9d98927bd624,1717,RUTHVEN AVE
460828,,,RUTLAND,TER,,,RUTLAND TER,715267,b00d1813-9fbe-45d0-ae93-aaf5191450e3,1718,RUTLAND TER
460829,,,RUTLEDGE,ST,,,RUTLEDGE ST,787141,5bf60112-52fc-4b37-9a3f-bdd1b4f91994,1719,RUTLEDGE ST
460830,,,RYDAL,ST,,,RYDAL ST,619248,20c69adc-5209-4bd4-a959-8f1baa9f979c,1720,RYDAL ST
460831,,,RYDBERG,TER,,,RYDBERG TER,751045,59ae791c-d2a3-4307-9947-d9173f8f6051,1721,RYDBERG TER
460832,,,SACHEM,AVE,,,SACHEM AVE,797366,4fb9e0a5-175b-448a-9db3-f794013a64c5,1722,SACHEM AVE
460833,,,SAGAMORE,RD,,,SAGAMORE RD,725278,b6ef62ba-ef36-4c8f-b7e1-1383a655da60,1723,SAGAMORE RD
460834,,,SALEM,ST,,,SALEM ST,747199,2cb252d0-3089-47a6-9c3c-5a2b73ad0d38,1725,SALEM ST
460835,,,SALFORD,ST,,,SALFORD ST,787162,44395848-ec39-4eaf-b975-a53d5e1028d4,1726,SALFORD ST
460836,,,SALISBURY,CRAG,,,SALISBURY CRAG,705255,2b54e695-acc4-4e45-8799-0811287af0ce,1727,SALISBURY CRAG
460837,,,SALISBURY,LN,,,SALISBURY LN,682285,8a41c83d-f3cb-48f9-b2fc-7b76cec6ec70,1728,SALISBURY LN
460838,,,SALISBURY,ST,,,SALISBURY ST,683289,b1c4a7c9-0910-466a-945d-a99b58553d86,1729,SALISBURY ST
460839,,,SAMOSET,RD,,,SAMOSET RD,803158,37ee7a9e-8ada-4e9e-b9c5-e6cd379d50e5,1730,SAMOSET RD
460840,,,SANDRA,DR,,,SANDRA DR,836101,9c5b968e-832f-4fc4-b8c4-2b0c30e9e692,1731,SANDRA DR
460841,,,SANDY BAR,DR,,,SANDY BAR DR,880173,418138c2-fa5f-4ef5-9d29-f43747fe5c8a,1732,SANDY BAR DR
460842,,,SANTORO,RD,,,SANTORO RD,798457,b5b6e53f-1bd9-4267-b5aa-7741fa7ec30d,1733,SANTORO RD
460843,,,SANTUIT,LN,,,SANTUIT LN,659296,16b8da34-0d2e-4c32-8b9e-975850b9bc8a,1734,SANTUIT LN
460844,,,SARAH,DR,,,SARAH DR,735075,a7c9ea8d-333a-4b3f-a7aa-55631f3fe09b,1735,SARAH DR
460845,,,CAROLINE,TER,,,CAROLINE TER,795181,1ee98ddb-6e4e-452f-be74-6479f7ededfd,356,CAROLINE TER
460846,,,CARPENTER,AVE,,,CARPENTER AVE,830348,720f2728-0d51-4787-a3f7-40c9614e5b17,357,CARPENTER AVE
460847,,,CARTER,RD,,,CARTER RD,628324,d7554511-3259-44e5-8868-6e4bce267e9f,359,CARTER RD
460848,,,CARVER,ST,,,CARVER ST,841244,5bb66f5b-2431-43ed-adb2-4c98aeb12e8a,361,CARVER ST
460849,,,CASCADE,RD,,,CASCADE RD,585279,b2e8d15a-3f43-4e38-95d6-c63305ec1300,362,CASCADE RD
460850,,,CASCO,ST,,,CASCO ST,796222,43510e4c-727a-4929-b6d4-3d0ceaa9eb9c,363,CASCO ST
460851,,,CASTINE,ST,,,CASTINE ST,769460,71f5f31c-4347-49c8-82fb-3bcea84e75da,365,CASTINE ST
460852,,,CASTLE,ST,,,CASTLE ST,715187,865a86ef-07d3-4468-86dd-abcc82a9c16e,366,CASTLE ST
460853,,,CONVERSE,ST,,,CONVERSE ST,764245,942cfb75-a93f-4c1e-85bb-1f66f70837ea,471,CONVERSE ST
460854,,,COOMBS,RD,,,COOMBS RD,685217,883b7788-6f1c-4a6e-87ff-281767665b9d,474,COOMBS RD
460855,,,COPLEY,RD,,,COPLEY RD,681219,c2acfc96-b2da-4bdd-9bcf-dbc3bdb81b28,476,COPLEY RD
460856,,,CORAL,ST,,,CORAL ST,772182,303870b3-8964-4e46-a0ff-d330fb746bd7,479,CORAL ST
460857,,,CORNELL,ST,,,CORNELL ST,669261,b344646e-0e5c-4c78-8b2a-ad511473f643,481,CORNELL ST
460858,,,CORRINE,ST,,,CORRINE ST,835158,c6bf2d18-4289-4fdf-84f7-405a2e0a6f3d,484,CORRINE ST
460859,,,COTUIT,ST,,,COTUIT ST,772453,cb6c73fc-2891-450d-83cf-f83c3e2b475a,486,COTUIT ST
460860,,,COVENTRY,RD,,,COVENTRY RD,783360,298c899e-ea38-4e19-a42e-c868436aa5a7,491,COVENTRY RD
460861,,,CRANSTON,ST,,,CRANSTON ST,696402,657c5011-32a4-41c4-93ae-2ebdebd94b74,494,CRANSTON ST
460862,,,CRERIE,AVE,,,CRERIE AVE,757335,de7a0ffc-c495-41f3-926e-4fff40fb6a60,496,CRERIE AVE
460863,,,CREST,CIR,,,CREST CIR,609134,10e1e30c-d044-4e38-a869-45b239ecf9c4,499,CREST CIR
460864,,,CRESTLAN,DR,,,CRESTLAN DR,920117,ddd5b588-fdf6-4308-b9a3-fa667ae37d35,501,CRESTLAN DR
460865,,,CRESWELL,RD,,,CRESWELL RD,671250,04a6348d-2b9f-4196-99ae-f4a4a885a6a2,504,CRESWELL RD
460866,,,CRILLON,RD,,,CRILLON RD,862284,e28bd7a5-5fc5-4f80-8489-31cf444b2277,506,CRILLON RD
460867,,,CROSS,ST,,,CROSS ST,781213,5a7ce092-613f-427e-ad9c-4620c88311c1,509,CROSS ST
460868,,,CUBA,RD,,,CUBA RD,599095,7463f39e-6916-4017-bf7e-cf574ef4b20e,514,CUBA RD
460869,,,CUMBERLAND,ST,,,CUMBERLAND ST,769464,673f459d-3a16-4f03-8b84-61d0c31e96d4,515,CUMBERLAND ST
460870,,,CURRAN,PL,,,CURRAN PL,768096,91b88b93-65f4-4509-9500-6b2f41750cab,516,CURRAN PL
460871,,,CUTLER,ST,,,CUTLER ST,784177,c63ca91c-3f52-402f-a812-c74070fff69f,519,CUTLER ST
460872,,,D,ST,,,D ST,730147,79557feb-1c55-4674-b275-c953b62618f9,521,D ST
460873,,,DALE,ST,,,DALE ST,721194,acc95a8a-d538-40e9-8172-2c0aad61260a,522,DALE ST
460874,,,DALTON,ST,,,DALTON ST,856145,d9b8e845-b912-435a-81ba-e2836d196585,524,DALTON ST
460875,,,DANA,AVE,,,DANA AVE,820174,52231d4d-37f8-469f-8860-535bd0f538bd,526,DANA AVE
460876,,,DANE,AVE,,,DANE AVE,801098,78f6281c-a459-46da-94ae-293ede036fbf,527,DANE AVE
460877,,,DANVERS,ST,,,DANVERS ST,878129,e04e9dbc-63a1-49f7-800f-7fc6dad1bf64,529,DANVERS ST
460878,,,DARBY,ST,,,DARBY ST,794344,c2fd6c0f-bae5-4d58-b0d8-f6eaddfe1b30,531,DARBY ST
460879,,,DARLING,ST,,,DARLING ST,799336,283f7cd5-4001-494d-89b2-776dd2c8207d,532,DARLING ST
460880,,,DARROW,ST,,,DARROW ST,782461,06594803-2d2b-4d15-915d-95c36ab82143,534,DARROW ST
460881,,,DARTMOUTH,ST,,,DARTMOUTH ST,805190,33d2fe18-bb77-4012-b76d-f7af05bcce34,535,DARTMOUTH ST
460882,,,DAVENPORT,ST,,,DAVENPORT ST,725101,efe01370-559a-4209-8aa5-b561bb862ef2,536,DAVENPORT ST
460883,,,DAVIDSON,RD,,,DAVIDSON RD,782324,f7edfcac-d63a-449f-a9e2-09b6fa3f7da2,537,DAVIDSON RD
460884,,,DAVIS,WAY,,,DAVIS WAY,888156,cd14f4b6-e5e1-4880-b6ac-ced63773f8c9,539,DAVIS WAY
460885,,,DAYTON,PL,,,DAYTON PL,724230,4298d3cf-fb45-43e0-b6e5-490050295c7d,541,DAYTON PL
460886,,,DAYTON,ST,,,DAYTON ST,722231,9d3a6407-4804-45a6-9ac0-436f45d5211c,542,DAYTON ST
460887,,,DEARBORN,ST,,,DEARBORN ST,797151,90cf1da6-642e-4ad8-8789-e29b86e16687,544,DEARBORN ST
460888,,,DECATUR,ST,,,DECATUR ST,697189,ddf81c4e-2dfa-4262-b5ef-5a6bb5051554,546,DECATUR ST
460889,,,DEDHAM,PL,,,DEDHAM PL,777106,32c99f30-6beb-45ef-b8c9-3858c83c5c37,547,DEDHAM PL
460890,,,ARROW,ST,,,ARROW ST,816210,89107cd6-5b66-4638-8a02-bbcee390a96d,94,ARROW ST
460891,,,ARROWSIC,ST,,,ARROWSIC ST,762469,5f5bbba2-f60d-4fe2-879e-17fb1a98b8d8,95,ARROWSIC ST
460892,,,ARTHUR,ST,,,ARTHUR ST,791173,fef6b6eb-175d-4810-b5d0-3acdade628a0,96,ARTHUR ST
460893,,,ARWICK,AVE,,,ARWICK AVE,742154,4e53c885-89f5-45ca-90b8-59cdf2944526,97,ARWICK AVE
460894,,,ASBURY,RD,,,ASBURY RD,640246,99988b58-a3a6-4db4-bf1c-3df6d64406c8,98,ASBURY RD
460895,,,ASCADILLA,RD,,,ASCADILLA RD,782395,06577921-4c61-4904-8c81-d319de8e22cd,99,ASCADILLA RD
460896,,,ASCENSION,ST,,,ASCENSION ST,799212,8cfa5069-0953-48d7-8430-87b8b7275e79,100,ASCENSION ST
460897,,,TAINTER,ST,,,TAINTER ST,709163,c4e9c175-328c-4d1c-978e-8857d5ac195d,1895,TAINTER ST
460898,,,TAJ,DR,,,TAJ DR,655373,dcfdc7b0-2358-47cb-adfd-8a3ce5cdc751,1896,TAJ DR
460899,,,TALLAWANDA,DR,,,TALLAWANDA DR,618145,8c46b524-caca-4744-80db-26b451a4b82a,1897,TALLAWANDA DR
460900,,,TAMAR,AVE,,,TAMAR AVE,850104,4134758c-43f4-4f37-86ae-a0fd0f6f5485,1898,TAMAR AVE
460901,,,MCKINLEY,RD,,,MCKINLEY RD,777283,903d7332-1f18-474d-9819-a8beef80028f,1294,MCKINLEY RD
460902,,,MEADE,ST,,,MEADE ST,745175,87a3da1c-e5bf-4868-ba32-72b134376fbb,1296,MEADE ST
460903,,,MEADOW,LN,,,MEADOW LN,557270,f28046d9-71d3-43c5-a5f6-95c4f3b09cd3,1297,MEADOW LN
460904,,,MECHANIC,ST,,,MECHANIC ST,746213,3f94fe8f-4b65-4793-8763-11c50a634ca2,1299,MECHANIC ST
460905,,,MEDFIELD,ST,,,MEDFIELD ST,751450,c27252ca-cd38-4863-bf7b-f713a4992ae8,1300,MEDFIELD ST
460906,,,MELBOURNE,ST,,,MELBOURNE ST,756041,591f5b70-32d0-4cd7-9cb2-fd96f523038f,1301,MELBOURNE RD
460907,,,MELLOR,AVE,,,MELLOR AVE,766356,388292d5-0924-4335-8896-3ed035ce10ce,1302,MELLOR AVE
460908,,,MELROSE,ST,,,MELROSE ST,782308,4242ebb5-b05b-411a-aaba-2ffeb8a96507,1303,MELROSE ST
460909,,,MELVILLE,ST,,,MELVILLE ST,772298,a56940d0-1435-480a-a39b-8ed5579c35fa,1304,MELVILLE ST
460910,,,MEOLA,AVE,,,MEOLA AVE,774475,22f05d88-2244-40ac-97c5-24a41b466b73,1306,MEOLA AVE
460911,,,MERCHANT,ST,,,MERCHANT ST,596130,f0ea0634-2239-446b-aa32-1d6d74716eff,1307,MERCHANT ST
460912,,,MERIDALE,RD,,,MERIDALE RD,575127,0ae75da7-b9bd-4212-823e-e8e68971e856,1309,MERRIDALE ST
460913,,,MERLIN,CT,,,MERLIN CT,625281,1f634515-74f2-4b92-9500-bae2f4dfaf99,1310,MERLIN CT
460914,,,MERRICK,ST,,,MERRICK ST,713214,bb700346-6817-4f69-aea4-1ec8fb8c3bce,1311,MERRICK ST
460915,,,MERRIFIELD,ST,,,MERRIFIELD ST,779235,50ada7ca-ee61-45c2-8ba8-fd8cf8a5f895,1312,MERRIFIELD ST
460916,,,MERRILL,RD,,,MERRILL RD,733328,fab4cdbc-ad17-4ab8-9bd5-519a25aebfaa,1313,MERRILL RD
460917,,,MERRIWETHER,RD,,,MERRIWETHER RD,620192,6eb9b1cf-92eb-4e13-bb6d-c81a29b506b3,1314,MERRIWEATHER RD
460918,,,METCALF,ST,,,METCALF ST,711269,6f2d069b-327a-45f3-b124-6272a01d271f,1317,METCALF ST
460919,,,MICHIGAN,RD,,,MICHIGAN RD,780408,32044934-cc0c-4a8c-88db-8949e949b629,1319,MICHIGAN RD
460920,,,RICHARDSON,TER,,,RICHARDSON TER,673240,0e11bb5b-068a-4f5f-b126-e26eb50c8a1c,1654,RICHARDSON TER
460921,,,RICHLAND,ST,,,RICHLAND ST,756167,1156a916-14c1-4fae-ad3f-f22ed391bbe9,1655,RICHLAND ST
460922,,,RICHMOND,AVE,,,RICHMOND AVE,663268,9aee77e8-5c72-475b-94c9-950952f598be,1656,RICHMOND AVE
460923,,,RIDGE,ST,,,RIDGE ST,796197,999b12c5-a174-4dcb-a904-5c9355db10da,1657,RIDGE ST
460924,,,RIDGEWOOD,RD,,,RIDGEWOOD RD,719408,25680507-8605-4d6a-8809-89c62397b4ea,1658,RIDGEWOOD RD
460925,,,RIDGLEY,ST,,,RIDGLEY ST,754347,6d8f54bc-9599-49fd-acdd-ac7b0f19fd1a,1659,RIDGLEY ST
460926,,,RIEDL,PL,,,RIEDL PL,704214,1b09581f-3c9a-41ee-be39-ef87c4bc9216,1660,RIEDL PL
460927,,,RILEY,ST,,,RILEY ST,731149,dbce796b-6f4c-443b-98c4-bee1cedea43e,1661,RILEY ST
460928,,,RIPLEY,PL,,,RIPLEY PL,710170,40ce261c-120b-40dc-a747-c9753d1177fe,1662,RIPLEY PL
460929,,,RIPLEY,ST,,,RIPLEY ST,708170,e5329b55-d1dc-4600-b177-5ee93d2d5881,1663,RIPLEY ST
460930,,,RISSO,CT,,,RISSO CT,784219,87e0f280-1991-4b04-9f32-03b6c3563c41,1664,RISSO CT
460931,,,RITTENHOUSE,RD,,,RITTENHOUSE RD,653272,07e78307-1ae6-4b7d-be99-c05a916aff97,1665,RITTENHOUSE RD
460932,,,RIVERSIDE,ST,,,RIVERSIDE ST,721135,e79c73d1-8bd1-4d7b-b4e1-7c7b674dc0eb,1666,RIVERSIDE ST
460933,,,ROALD,ST,,,ROALD ST,726309,670f9817-4fd7-4bb6-bda1-26410e719f37,1667,ROALD ST
460934,,,ROATH,ST,,,ROATH ST,827175,16355c68-582a-4293-934f-b3658f2984d9,1668,ROATH ST
460935,,,ROB ROY,RD,,,ROB ROY RD,656229,6932c483-8265-4e8c-8ffa-bcf515f97a13,1669,ROB ROY RD
460936,,,ROBERT,ST,,,ROBERT ST,849183,91325e01-b8e7-42a7-a9fe-e49d9b4f7bb9,1670,ROBERT ST
460937,,,ROBERTSON,RD,,,ROBERTSON RD,577263,7c73c92b-b074-43ce-bceb-7b1debe4a9b0,1671,ROBERTSON RD
460938,,,ROBIN,RD,,,ROBIN RD,808201,5cd841cf-49d6-4b83-a11e-6381c17ec50f,1672,ROBIN RD
460939,,,ROCHELLE,ST,,,ROCHELLE ST,698404,60082226-a53c-4317-bda1-2c0ac927be09,1673,ROCHELLE ST
460940,,,ROCK,AVE,,,ROCK AVE,770300,91c95c87-8940-4e68-a350-0acbce759786,1674,ROCK AVE
460941,,,ROCKDALE,ST,,,ROCKDALE ST,752387,aaee9767-6709-4fc6-906a-12cd812c489f,1675,ROCKDALE ST
460942,,,ROCKINGHAM,PL,,,ROCKINGHAM PL,828141,dc395717-d54b-43c2-857c-2d5f961a219d,1676,ROCKINGHAM PL
460943,,,ROCKPORT,RD,,,ROCKPORT RD,778290,f610fa4c-056d-47d4-84fd-6eb7b401a2f9,1678,ROCKPORT RD
460944,,,ROCKRIMMON,RD,,,ROCKRIMMON RD,564267,97beccc5-28b4-4bcf-a927-58c45e7654a0,1679,ROCKRIMMON RD
460945,,,ROCKRIMMON,WAY,,,ROCKRIMMON WAY,567264,7b6d7a5f-f435-498a-9d00-afdf69ab012f,1680,ROCKRIMMON WAY
460946,,,ROCKWELL,ST,,,ROCKWELL ST,656088,f811966e-2233-4bb1-9651-156cb2b509b1,1681,ROCKWELL ST
460947,,,ROCKWOOD,AVE,,,ROCKWOOD AVE,557277,72fd0915-4876-457b-b667-9c8ae7320594,1682,ROCKWOOD AVE
460948,,,RODBY,ST,,,RODBY ST,728397,34393d74-5fb7-4e48-a496-c3423f91f561,1683,RODBY ST
460949,,,RODNEY,ST,,,RODNEY ST,785253,f35d6978-072a-4d21-96f3-cda20bcd1640,1684,RODNEY ST
460950,,,ROGERS,DR,,,ROGERS DR,879177,b3b35785-3c46-47b4-83a1-1789cf465ef7,1685,ROGERS DR
460951,,,DRACUT,ST,,,DRACUT ST,588132,d91826d9-6a52-4146-a4f0-f39109dc3ca1,601,DRACUT ST
460952,,,DRAPER,ST,,,DRAPER ST,815237,9691b8f9-2325-4584-97c2-a6de2f7e3327,602,DRAPER ST
460953,,,DRUMMOND,AVE,,,DRUMMOND AVE,696361,828d1a97-4698-460f-ae90-368cb5c865c2,604,DRUMMOND AVE
460954,,,DRURY,LN,,,DRURY LN,714263,078db159-885d-4cc7-9c39-b5fd2bced34d,605,DRURY LN
460955,,,DRYDEN,ST,,,DRYDEN ST,740286,d33294d6-75d2-4a17-bf95-aa214ab9f9fa,606,DRYDEN ST
460956,,,DRYFIELD,ST,,,DRYFIELD ST,684092,db507c2b-087b-4b1a-acdc-43843aedbfe1,607,DRYFIELD ST
460957,,,DUBIEL,DR,,,DUBIEL DR,651349,492eb7bd-416f-4dad-ae21-62a40af3d0c6,608,DUBIEL DR
460958,,,DUDLEY,PL,,,DUDLEY PL,715196,6f13da83-111b-40f5-a448-56a4b459906d,609,DUDLEY PL
460959,,,DULUTH,ST,,,DULUTH ST,879127,eb7ce978-8406-4d24-a2ec-b49c73d7bc62,610,DULUTH ST
460960,,,DUNBAR,ST,,,DUNBAR ST,629102,03bbe74f-ea40-4094-9251-d6b890a317da,611,DUNBAR ST
460961,,,DUNCAN,AVE,,,DUNCAN AVE,671139,1cfa0235-9e54-4e40-86f3-86fe5ffcf5b2,612,DUNCAN AVE
460962,,,DUNCAN,PL,,,DUNCAN PL,672138,716e0750-9613-4137-8189-171871870611,613,DUNCAN PL
460963,,,DUNDEE,CT,,,DUNDEE CT,768405,09ee4a38-a8fb-4495-a7c6-20344c72c5f3,614,DUNDEE CT
460964,,,DUNKIRK,AVE,,,DUNKIRK AVE,811141,d1120078-01ac-4805-8b5b-e59dc7edae3a,615,DUNKIRK AVE
460965,,,DUPONT,ST,,,DUPONT ST,793187,f4bb804a-8635-415c-bfa0-514c04447611,616,DUPONT ST
460966,,,DUPUIS,AVE,,,DUPUIS AVE,832116,2d8ba5ed-3a42-4523-bb1a-4c674fd2a1e0,617,DUPUIS AVE
460967,,,DURANT,WAY,,,DURANT WAY,653222,d9bc13fe-2dfc-461d-b100-eef8c8c8333f,618,DURANT WAY
460968,,,DUSTIN,ST,,,DUSTIN ST,849244,97e239de-a982-477e-b90c-e31e28006081,619,DUSTIN ST
460969,,,DUTTON,ST,,,DUTTON ST,724103,b547bc8c-5c82-41f3-bb8c-2440b3c0d908,620,DUTTON ST
460970,,,DUXBURY,RD,,,DUXBURY RD,777288,99ed3e78-5ff3-4f86-a616-e93fac69b823,621,DUXBURY RD
460971,,,DYBECK,ST,,,DYBECK ST,749090,2ba0e1f9-ef04-452e-923e-0c5b458c7a1d,622,DYBECK ST
460972,,,EAGLE,RD,,,EAGLE RD,703313,a66510ba-f24d-4f90-a193-c3c69e1d0f47,623,EAGLE RD
460973,,,EAMES,AVE,,,EAMES AVE,614083,6ad71c78-966c-496c-97b2-abac85b4bff2,624,EAMES AVE
460974,,,EAMES,RD,,,EAMES RD,753399,b75065b5-17e4-434d-9e35-8e0050337a8e,625,EAMES RD
460975,,,EARLE,ST,,,EARLE ST,772239,b1222adc-a407-457e-bfe5-4d81a27df990,626,EARLE ST
460976,,,EARLE,TER,,,EARLE TER,772240,85f7f19a-4341-4f2a-973a-d05610e5ee94,627,EARLE TER
460977,,,EAST PARK,TER,,,EAST PARK TER,790227,ce81bae3-97f9-488b-b48f-329f5a1bc12f,628,E PARK TER
460978,,,EAST WORCESTER,ST,,,EAST WORCESTER ST,780211,da997b15-407a-47a7-ba87-ab2f480a13b4,629,E WORCESTER ST
460979,,,EASTERN,AVE,,,EASTERN AVE,777240,4a4fdc34-7182-4a2b-beab-ab1dd73a9961,630,EASTERN AVE
460980,,,EASTHAM,ST,,,EASTHAM ST,837194,dce53968-cf56-4007-a058-16f287ac6990,631,EASTHAM ST
460981,,,EBENEZER,ST,,,EBENEZER ST,823208,6d1476e9-f71f-4f33-b789-93fff64a2566,633,EBENEZER ST
460982,,,ECHO,ST,,,ECHO ST,835117,4e97d58f-39b3-4db4-9f0e-2d6a290beb54,634,ECHO ST
460983,,,EDEN,ST,,,EDEN ST,744224,48e00ed8-2c2f-4566-bbbd-1cb62cdae210,635,EDEN ST
460984,,,EDGEWOOD,ST,,,EDGEWOOD ST,666217,fc025b31-9165-47c2-8637-03599267d412,636,EDGEWOOD ST
460985,,,EDGEWORTH,ST,,,EDGEWORTH ST,744285,9bb1bcc7-1d81-4b46-a342-52cd96be1735,637,EDGEWORTH ST
460986,,,EDISON,ST,,,EDISON ST,810153,df821a22-5bb2-40c4-a423-db937a526299,638,EDISON ST
460987,,,EDLIN,ST,,,EDLIN ST,641092,f624d2b1-2ecd-49b3-b7c0-c7b1a9d6f0bb,639,EDLIN ST
460988,,,EDMONS,ST,,,EDMONS ST,673346,f38439e6-b1e1-4b97-b5a3-279382bae529,640,EDMONS ST
460989,,,EDWARD,ST,,,EDWARD ST,770236,b0ff79b9-cb5e-4c26-bd92-732a071f2905,641,EDWARD ST
460990,,,EDWIDGE,ST,,,EDWIDGE ST,553277,7f870251-7044-4ecc-ac99-7c875f687349,642,EDWIDGE ST
460991,,,EGAN,AVE,,,EGAN AVE,861107,2e901139-35f6-4d23-9d65-d565eb10420d,643,EGAN AVE
460992,,,EINHORN,RD,,,EINHORN RD,718242,59bbf3c0-e60c-42a5-9db9-2d2d311688bc,644,EINHORN RD
460993,,,EK,CT,,,EK CT,900138,c0fa6225-d097-495f-9625-8bde5159c00c,645,EK CT
460994,,,EKMAN,ST,,,EKMAN ST,761093,a91edf58-833d-4892-94ac-7cba747696c5,646,EKMAN ST
460995,,,EL CANEY,RD,,,EL CANEY RD,596094,3faa05ef-62ab-443d-a4d5-ed0a8848f2c4,647,EL CANEY RD
